symbol,scan_time,entry_time,exit_time,side,score,entry,exit,filled_orders,full_position,notional,pnl,pnl_pct_on_notional,peak_favorable_pct,exit_reason,adx,range_pct,volume_ratio,atr_expansion
NFPUSDT,2026-04-04 14:00,2026-04-04 14:35,2026-04-05 13:50,SHORT,70.11622788276564,0.013594875505916797,0.01325,10,True,1000.0,25.368051790301433,0.02536805179030143,0.03125262204364303,full-position-dynamic-tp: kline weakness: no-new-low + shadow/ema-reclaim,63.89470150383381,4.423495286439445,1.6317416738027015,1.2576859677953642
AVAAIUSDT,2026-04-04 20:00,2026-04-05 04:25,2026-04-06 20:00,SHORT,78.98823867602746,0.0064061963187272974,0.006656,6,False,850.0,-33.1449613027127,-0.03899407212083847,0.008147786319740336,timeout,41.23696860801061,4.191980558930744,13.089079247206628,1.4698577924421836
CARVUSDT,2026-04-05 01:00,2026-04-06 23:05,2026-04-07 01:00,SHORT,88.08658785485979,0.055789135302013015,0.0567,2,False,400.0,-6.530767634637411,-0.016326919086593526,0.002852442525799006,timeout,50.0963672854562,8.521560574948674,19.110238098771344,1.8746172618011088
TUTUSDT,2026-04-05 09:00,2026-04-05 09:25,2026-04-05 10:55,LONG,72.1228007147904,0.008886193928628414,0.009,10,True,1000.0,12.807065914343713,0.012807065914343713,0.039815254338726284,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,63.90952504847241,4.805491990846665,3.5947802794689534,1.2708392991117652
1000000BOBUSDT,2026-04-05 10:00,2026-04-05 10:45,2026-04-07 10:00,LONG,74.1314860095632,0.012106445654792021,0.01192,9,False,980.0,-15.092517399923834,-0.015400527959105953,0.02342176665995614,timeout,41.03241168752705,7.758620689655171,2.2719054117711877,1.5004330444460299
MITOUSDT,2026-04-05 13:00,2026-04-05 18:30,2026-04-06 05:30,LONG,87.94883999724557,0.042903361498150897,0.03861302534833581,10,True,1000.0,-100.0,-0.1,0.04723728936569336,hard-stop,48.19057333193251,8.96155766350475,10.252239425271947,2.019321872517099
USUALUSDT,2026-04-05 14:00,2026-04-06 17:30,2026-04-07 14:00,LONG,79.3167967870022,0.012711850471311164,0.01216,7,False,910.0,-39.50517904741848,-0.043412284667492834,0.012441109895507072,timeout,43.51781350571,6.8849706129303065,4.787560702964548,1.382955388354815
TRUTHUSDT,2026-04-05 16:00,2026-04-06 16:05,2026-04-07 16:00,SHORT,72.61973375612779,0.008851079316934926,0.009254,2,False,400.0,-18.208883623680066,-0.04552220905920017,0.0017036698457863933,timeout,50.84775729064871,4.830545774647889,3.2520727558489697,1.331769875750535
FLOCKUSDT,2026-04-06 01:00,2026-04-06 01:15,2026-04-06 17:35,LONG,88.20288474313111,0.05510777955440546,0.05628,10,True,1000.0,21.271414944912703,0.021271414944912703,0.04649471392809378,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,49.38051079579875,8.72446162341248,21.31893129280685,1.4636709363923415
TUTUSDT,2026-04-06 09:00,2026-04-06 09:25,2026-04-06 22:10,LONG,79.02531067277047,0.009471266536800135,0.00962,10,True,1000.0,15.703650892092309,0.01570365089209231,0.032596850906929646,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,52.21596257440165,5.9765208110992685,1.7980684325988079,1.5822709106681683
NFPUSDT,2026-04-06 10:00,2026-04-06 23:05,2026-04-08 10:00,SHORT,72.69496036566892,0.013195619992267843,0.01366,10,True,1000.0,-35.19198097582889,-0.03519198097582889,0.02770767819034526,timeout,49.33363835368941,5.627705627705623,1.8073987867872874,1.399833424508423
SONICUSDT,2026-04-06 16:00,2026-04-06 22:30,2026-04-08 16:00,SHORT,78.81967149756382,0.036430951567330526,0.03674,10,True,1000.0,-8.4831282020812,-0.0084831282020812,0.025553863604412693,timeout,46.10834380599356,4.64429530201341,5.429113146965754,1.5039903284070313
FLOCKUSDT,2026-04-06 18:00,2026-04-06 22:55,2026-04-08 18:00,SHORT,75.27002047437684,0.05208435805658774,0.05465,8,False,950.0,-46.79638834357032,-0.04925935615112666,0.03790692887954325,timeout,68.91145195268295,8.909426987060993,8.219639255668168,1.3115192539212162
HYPERUSDT,2026-04-06 20:00,2026-04-07 01:25,2026-04-08 20:00,SHORT,82.38978009773089,0.08690442507559186,0.08889,7,False,910.0,-20.791498012209814,-0.02284780001341738,0.017886604442061294,timeout,56.80327320176299,7.692307692307695,11.03210137258405,1.5459448120490702
USUALUSDT,2026-04-06 20:00,2026-04-06 23:05,2026-04-08 20:00,SHORT,70.60504341570704,0.012241148682459832,0.01252,9,False,980.0,-22.324235925745707,-0.022779832577291537,0.02051675777941483,timeout,42.634183455841324,4.176516942474383,2.3833698458511265,1.245633410044566
CARVUSDT,2026-04-07 01:00,2026-04-07 01:30,2026-04-08 09:10,SHORT,70.43084049774018,0.055041010346276495,0.06054511138090415,8,False,950.0,-95.00000000000006,-0.10000000000000006,0.02490888771211012,hard-stop,29.113722165404813,9.40035273368607,29.467637157395693,1.735008804633825
TRUTHUSDT,2026-04-07 01:00,2026-04-08 05:20,2026-04-09 00:30,LONG,72.05424318233202,0.009427745971574884,0.00956,10,True,1000.0,14.02817055358395,0.014028170553583949,0.03693926729412508,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,40.03743479629335,4.900778423418479,2.7778210185816934,1.3206075763385086
AVAAIUSDT,2026-04-07 16:00,2026-04-07 23:10,2026-04-09 12:10,LONG,86.18830073791445,0.007338953419023926,0.007549,10,True,1000.0,28.620781327156845,0.028620781327156845,0.05137606950858946,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,57.74764161075177,11.994240460763145,10.118958008898622,1.855474427603119
1000000BOBUSDT,2026-04-07 20:00,2026-04-07 20:05,2026-04-09 20:00,LONG,71.98594861861346,0.012562086321311294,0.01235,9,False,980.0,-16.54538820772663,-0.016883049191557788,0.022123210395174,timeout,48.757251019850045,7.0967741935483915,2.954905392663626,1.1494876310176692
HMSTRUSDT,2026-04-07 23:00,2026-04-07 23:05,2026-04-09 23:00,LONG,78.2451002180201,0.0001413201393071826,0.0001403,10,True,1000.0,-7.218640684787116,-0.007218640684787116,0.026746794273965774,timeout,69.93929292297773,5.131860299358527,2.846786111034936,1.276910753581446
IOUSDT,2026-04-07 23:00,2026-04-07 23:05,2026-04-09 23:00,LONG,72.28915393718353,0.10317021569807987,0.1018,9,False,980.0,-13.015494588553622,-0.013281116927095533,0.014827770704647324,timeout,70.14466981992338,6.849315068493143,2.2614425146564443,1.1092396948587426
STORJUSDT,2026-04-07 23:00,2026-04-07 23:10,2026-04-09 09:25,LONG,70.51042806178108,0.09696373182426654,0.0971,10,True,1000.0,1.4053520132706088,0.0014053520132706087,0.03028212838440505,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,49.93609338545529,4.261954261954269,5.8355329621861385,1.1427265381055762
WALUSDT,2026-04-07 23:00,2026-04-07 23:05,2026-04-09 23:00,LONG,83.41782282074115,0.07573923211691792,0.07269,8,False,950.0,-38.24663163471615,-0.040259612247069636,0.014665687148338085,timeout,76.79162831495456,7.6327728849746315,2.6366515918623517,1.3005953102477028
FLOCKUSDT,2026-04-08 00:00,2026-04-08 00:05,2026-04-10 00:00,LONG,70.4799174870587,0.05526080865530271,0.05275,10,True,1000.0,-45.435611899280076,-0.045435611899280075,0.02604361716229046,timeout,71.94362911199535,6.277777777777785,1.9492844411321588,1.2412979470232341
ZKJUSDT,2026-04-08 00:00,2026-04-08 04:05,2026-04-10 00:00,LONG,79.62974296803264,0.020458473683347363,0.0198,4,False,670.0,-21.564529919054433,-0.03218586555082751,0.00447376075406525,timeout,76.92485455737058,6.178375685102132,2.492096672574107,1.2471890332437803
CARVUSDT,2026-04-08 16:00,2026-04-09 00:15,2026-04-09 20:45,SHORT,74.9350756240874,0.057023383076647415,0.05573,10,True,1000.0,22.681626498885986,0.022681626498885988,0.1096634878404529,profit-giveback,52.57438154470843,7.736389684813748,6.589817089589541,1.3814758752616128
NFPUSDT,2026-04-09 03:00,2026-04-09 03:15,2026-04-11 03:00,LONG,70.50198759435335,0.014084339221055698,0.01359,7,False,910.0,-31.9396376429342,-0.0350985029043233,0.012472063913491555,timeout,66.29461979558378,5.519713261648744,3.8632544919630774,1.237622803749824
STORJUSDT,2026-04-09 09:00,2026-04-09 11:55,2026-04-11 09:00,SHORT,74.11047667177286,0.09402541288398213,0.0973,1,False,220.0,-7.661855911367748,-0.03482661777894431,0.00027027676032098874,timeout,39.02404611641847,5.8823529411764675,2.491522863491566,1.5051451297157545
AVAAIUSDT,2026-04-09 12:00,2026-04-09 12:05,2026-04-11 12:00,LONG,77.38181688413499,0.007761732880958496,0.007307,9,False,980.0,-57.41478483916775,-0.05858651514200791,0.030439996153581565,timeout,36.975380715545136,6.224663266640511,2.612417048594988,1.3490069683491832
USTCUSDT,2026-04-10 13:00,2026-04-10 13:45,2026-04-10 18:35,LONG,71.64382861250083,0.004988128198639515,0.005044,10,True,1000.0,11.200955375550196,0.011200955375550195,0.08758231223480573,profit-giveback,44.165914444553174,5.362583790371714,2.0170620191622977,1.2929779961415797
TRUTHUSDT,2026-04-10 17:00,2026-04-10 18:05,2026-04-12 12:25,LONG,84.35691256852492,0.010512927889983464,0.009461635100985117,7,False,910.0,-91.0,-0.1,0.012087223592355138,hard-stop,46.42758794760389,7.729750778816196,5.978277178632812,1.5029435149367967
WALUSDT,2026-04-10 19:00,2026-04-11 07:10,2026-04-12 19:00,SHORT,85,0.07146449022040147,0.06975,6,False,850.0,20.39217914864816,0.023990798998409602,0.03266643634064609,timeout,59.67976803496454,19.661865998747658,114.24204586570717,3.226475811529502
FLOCKUSDT,2026-04-10 20:00,2026-04-11 18:50,2026-04-12 20:00,LONG,89.21945024667056,0.05545864619672301,0.05285,4,False,670.0,-31.51524733590942,-0.04703768259090958,0.004712588950511175,timeout,69.49053278723899,4.39823334560176,3.472559914907811,1.77229910069171
HYPERUSDT,2026-04-11 01:00,2026-04-11 11:35,2026-04-13 01:00,SHORT,77.40012430101027,0.08911727874375557,0.08923,7,False,910.0,-1.15102642976098,-0.0012648642085285496,0.013995924935521644,timeout,44.00125438856059,7.38604857491405,27.432639281903544,1.5254286014094325
TUTUSDT,2026-04-11 06:00,2026-04-11 06:40,2026-04-12 19:05,LONG,71.32241358511465,0.00949370437284264,0.00953,10,True,1000.0,3.82312590870066,0.00382312590870066,0.030156366357512347,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,49.54517634215164,5.561497326203204,2.111969158446643,1.361616231087204
USUALUSDT,2026-04-11 10:00,2026-04-11 12:05,2026-04-13 10:00,LONG,70.74887667225974,0.013294026536139763,0.01239,2,False,400.0,-27.200984853826505,-0.06800246213456626,0.001953769521192712,timeout,45.586294240822916,4.420731707317065,1.5755369519801812,1.5150406509630379
ZKJUSDT,2026-04-11 22:00,2026-04-12 01:45,2026-04-13 00:10,SHORT,70.77571554720276,0.01953525708413744,0.01898,10,True,1000.0,28.42333130022163,0.02842333130022163,0.04070881077798493,full-position-dynamic-tp: kline weakness: no-new-low + shadow/ema-reclaim,61.847246700670716,4.183070866141732,2.731509650111926,1.143490496353848
FLOCKUSDT,2026-04-12 02:00,2026-04-12 07:30,2026-04-13 14:30,SHORT,71.65465373442974,0.05226447713445757,0.05749092484790333,8,False,950.0,-95.00000000000011,-0.10000000000000012,0.015583761267948965,hard-stop,52.12295813599893,5.022744503411674,3.550677651897662,1.2456660011073648
HYPERUSDT,2026-04-12 02:00,2026-04-12 02:25,2026-04-14 02:00,SHORT,75.14280649658322,0.08799237926599444,0.09438,4,False,670.0,-48.637233445483865,-0.07259288573952816,0.0033227794092327385,timeout,41.68415330924428,4.054206662902311,2.555568979268003,1.3886173866635025
TUTUSDT,2026-04-12 02:00,2026-04-12 18:55,2026-04-13 17:45,LONG,76.73172399818557,0.009848060760397083,0.01072,10,True,1000.0,88.53918155230396,0.08853918155230396,0.14337231196631914,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,52.1489566469399,6.695005313496284,2.5494726439254904,1.4935985710500932
NFPUSDT,2026-04-12 03:00,2026-04-12 07:55,2026-04-14 03:00,SHORT,80.16935786502783,0.013043904039075007,0.01348,8,False,950.0,-31.761285703856082,-0.03343293231984851,0.011032282868987754,timeout,79.48924326520023,4.901960784313722,2.97193383867786,1.3980605572226283
TRUTHUSDT,2026-04-12 13:00,2026-04-13 06:55,2026-04-14 04:25,SHORT,77.01138368454818,0.00913300226220245,0.010046302488422696,6,False,850.0,-85.00000000000011,-0.10000000000000013,0.010840056682365817,hard-stop,57.13906114022202,9.602266764613278,12.782863156911999,1.4856267855267526
AVAAIUSDT,2026-04-12 16:00,2026-04-13 14:30,2026-04-13 21:25,LONG,71.3973567831673,0.007171108025232551,0.007797,10,True,1000.0,87.27967457262673,0.08727967457262673,0.10833639265143483,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,66.92892361290606,6.8268385584529785,3.376198776470422,1.1253933846408843
TUTUSDT,2026-04-12 19:00,2026-04-12 22:25,2026-04-13 15:50,SHORT,70.12785404954232,0.009187068704509969,0.010105775574960967,2,False,400.0,-40.000000000000036,-0.10000000000000009,0.0018579053949591838,hard-stop,40.843998284337296,5.857740585774055,4.590547692637147,1.2344871987610408
MITOUSDT,2026-04-13 11:00,2026-04-13 19:05,2026-04-15 11:00,SHORT,82.8187611731797,0.03502876365136744,0.03538,4,False,670.0,-6.718146147719717,-0.010027083802566743,0.007958135609406565,timeout,48.00961252689912,10.484094052558786,31.104561796701077,2.114961863854189
FLOCKUSDT,2026-04-13 12:00,2026-04-13 14:25,2026-04-14 00:40,LONG,91.80007611365714,0.056104104929504184,0.0564,10,True,1000.0,5.2740360240594235,0.005274036024059424,0.04234797210437932,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,59.637350462830305,6.075022872827075,5.747339318980392,1.7611895097246595
AVAAIUSDT,2026-04-13 15:00,2026-04-13 19:35,2026-04-13 21:25,LONG,72.48308786830458,0.007299241448956424,0.007797,10,True,1000.0,68.19318891208086,0.06819318891208086,0.08888027003632408,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,50.38474342696865,6.41374373657839,5.963103503564774,1.3921712229847825
TUTUSDT,2026-04-13 16:00,2026-04-13 16:05,2026-04-13 17:45,LONG,75.76870398249261,0.010333427493685945,0.01072,10,True,1000.0,37.40990165656681,0.03740990165656681,0.08966748998628181,full-position-dynamic-tp: kline weakness: no-new-high + shadow/ema-break,35.54453982962443,8.695652173913048,3.482247650913531,1.2205329366862476
1000000BOBUSDT,2026-04-13 23:00,2026-04-14 13:15,2026-04-15 23:00,LONG,71.07929308127922,0.013077470342770948,0.01296,7,False,910.0,-8.17421176417769,-0.008982650290305153,0.010134196733415828,timeout,45.53349340932563,5.81761006289309,2.695000398943809,1.1459509386868274
HMSTRUSDT,2026-04-13 23:00,2026-04-14 14:50,2026-04-15 23:00,LONG,79.3946452479844,0.0001495791458826939,0.0001483,10,True,1000.0,-8.551632482893366,-0.008551632482893366,0.032897995828678105,timeout,73.05780089994302,5.263157894736842,1.729580908216133,1.489583708743042
IOUSDT,2026-04-14 00:00,2026-04-14 01:20,2026-04-16 00:00,LONG,83.65475091920554,0.10708529661468313,0.1029,1,False,220.0,-8.598428396228922,-0.03908376543740419,0.0010711403800803565,timeout,56.35509742161431,6.948356807511728,2.664892939825088,1.2994872406821827
TRUTHUSDT,2026-04-14 01:00,2026-04-14 03:00,2026-04-16 01:00,LONG,75.1947757024261,0.009982989211424948,0.009469,10,True,1000.0,-51.48650374546308,-0.05148650374546308,0.029551348030851313,timeout,40.89466318003068,4.5537897310513396,4.064812655881622,1.2574464730046016
AVAAIUSDT,2026-04-14 06:00,2026-04-14 06:10,2026-04-14 06:40,LONG,78.21355365205775,0.009187062777938895,0.008268356500145006,7,False,910.0,-90.99999999999991,-0.09999999999999991,0.036566335746371414,hard-stop,37.77469007446142,15.033203572246393,15.26961231057367,1.365708392898471
HYPERUSDT,2026-04-14 11:00,2026-04-14 12:05,2026-04-14 12:40,LONG,77.59307756065132,0.09763566042992038,0.09568,10,True,1000.0,-20.030185910649756,-0.020030185910649756,0.0832107811255193,profit-giveback,52.51259804415691,4.14009409304756,2.93189232266727,1.3532008652053
